,angle_deg,freq_THz,trans
1242,-11.538461538461538,277.1428571428572,0.6790140810207168
1241,-11.538461538461538,278.57142857142856,0.6810044530832308
1240,-11.538461538461538,280.0,0.6772954944597319
1239,-11.538461538461538,281.42857142857144,0.6691827410760449
1238,-11.538461538461538,282.8571428571429,0.6581332014531439
1237,-11.538461538461538,284.2857142857143,0.6456512792444673
1236,-11.538461538461538,285.7142857142857,0.6331491789005065
1235,-11.538461538461538,287.1428571428571,0.6218353797165062
1234,-11.538461538461538,288.57142857142856,0.6126316417157894
1233,-11.538461538461538,290.0,0.6061247623222972
1333,-10.615384615384617,220.0,0.6685623755145992
1332,-10.615384615384617,221.42857142857144,0.6455908351800589
1331,-10.615384615384617,222.8571428571429,0.6186438577353363
1330,-10.615384615384617,224.28571428571428,0.588527922712849
1329,-10.615384615384617,225.7142857142857,0.5561151077659778
1328,-10.615384615384617,227.14285714285717,0.5222994373323
1327,-10.615384615384617,228.57142857142856,0.4879540646542173
1326,-10.615384615384617,230.0,0.4538910643117809
1325,-10.615384615384617,231.42857142857144,0.4208255746695208
1324,-10.615384615384617,232.8571428571429,0.389346470887828
1323,-10.615384615384617,234.28571428571428,0.3598963053061036
1322,-10.615384615384617,235.7142857142857,0.3327634167038706
1321,-10.615384615384617,237.14285714285717,0.3080885013277567
1320,-10.615384615384617,238.57142857142856,0.2858864899686702
1319,-10.615384615384617,240.0,0.2660825542189951
1318,-10.615384615384617,241.42857142857144,0.2485589269124006
1317,-10.615384615384617,242.8571428571429,0.233207405084421
1316,-10.615384615384617,244.28571428571428,0.2199811942225153
1315,-10.615384615384617,245.7142857142857,0.2089392774415793
1314,-10.615384615384617,247.14285714285717,0.2002768028141128
1313,-10.615384615384617,248.57142857142856,0.194336115901001
1312,-10.615384615384617,250.0,0.1915950285954643
1311,-10.615384615384617,251.42857142857144,0.1926315844573865
1310,-10.615384615384617,252.8571428571429,0.1980676180235572
1309,-10.615384615384617,254.28571428571428,0.2084962987790861
1308,-10.615384615384617,255.7142857142857,0.2244010812503461
1307,-10.615384615384617,257.1428571428572,0.246074735614565
1306,-10.615384615384617,258.57142857142856,0.27354739822587
1305,-10.615384615384617,260.0,0.3065320671041815
1304,-10.615384615384617,261.42857142857144,0.3443948802990472
1303,-10.615384615384617,262.8571428571429,0.3861558673672606
1302,-10.615384615384617,264.2857142857143,0.4305234648297756
1301,-10.615384615384617,265.7142857142857,0.4759627491811018
1300,-10.615384615384617,267.1428571428572,0.52079318823722
1299,-10.615384615384617,268.57142857142856,0.5633073604116839
1298,-10.615384615384617,270.0,0.6018985511215347
1297,-10.615384615384617,271.42857142857144,0.6351834150131388
1296,-10.615384615384617,272.8571428571429,0.6621065196949953
1295,-10.615384615384617,274.2857142857143,0.6820163291907267
1294,-10.615384615384617,275.7142857142857,0.6947061631822566
1293,-10.615384615384617,277.1428571428572,0.7004177957647647
1292,-10.615384615384617,278.57142857142856,0.6998088500504669
1291,-10.615384615384617,280.0,0.6938877918805141
1290,-10.615384615384617,281.42857142857144,0.6839223978266673
1289,-10.615384615384617,282.8571428571429,0.6713294576263134
